Timestamp,ID,Power,Speed,Heart rate,Cadence,Temperature,Accumulated power,Steering,Grade,X,Y,Z
2024-07-31 12:05:29+00:00,263FX,170.0,7.780947911617007,145.0,84.0,27.0,26432.0,-1.2040816326530612,-0.5952951859454719,337.4922948844241,337.6899943418433,220.57134246826172
2024-07-31 12:05:30+00:00,263FX,176.0,7.918995086315779,145.0,85.0,27.0,26608.0,-0.4583333333333333,-0.6429566277398003,331.2937893832227,332.600340331933,220.49869060516357
2024-07-31 12:05:31+00:00,263FX,154.0,7.986456100492479,145.0,85.0,27.0,26762.0,0.32653061224489793,-0.6426529145576585,324.8169592173057,327.6538099875827,220.42352390289307
2024-07-31 12:05:32+00:00,263FX,114.0,8.017142398835716,145.0,86.0,27.0,26876.0,0.4489795918367347,-0.6161578289874188,318.20109527153494,322.8338407630956,220.34820079803467
2024-07-31 12:05:33+00:00,263FX,160.0,8.082580620822016,145.0,86.0,27.0,27036.0,1.94,-0.5442962646484375,311.47662438284993,318.0845439578474,220.46788024902344
2024-07-31 12:05:34+00:00,263FX,151.0,7.902224250707809,145.0,87.0,27.0,27187.0,2.4893617021276597,-0.5169795109675481,304.81506398567205,313.29431693418815,220.2187213897705
2024-07-31 12:05:35+00:00,263FX,137.0,7.884886544384522,145.0,87.0,27.0,27324.0,1.0851063829787233,-0.5193507417719415,298.15005884151606,308.3314784778072,220.1572660558364
2024-07-31 12:05:36+00:00,263FX,126.0,8.04399453320331,145.0,87.0,27.0,27450.0,-6.176470588235294,-0.5131771689967105,291.34216357525753,303.4846552721853,220.09505939483643
2024-07-31 12:05:37+00:00,263FX,154.0,8.292250825049603,145.0,87.0,27.0,27604.0,4.96,-0.5156288684253961,283.9478824239228,299.5181538207955,220.03320693969727
2024-07-31 12:05:38+00:00,263FX,139.0,8.316817582993856,145.0,88.0,27.0,27743.0,13.4375,-0.5401770273844401,276.8140625667421,294.99926451915627,219.97167778015137
2024-07-31 12:05:39+00:00,263FX,143.0,8.133502358906384,145.0,88.0,27.0,27886.0,10.02,-0.807879722281678,270.98389304916657,288.9347155126938,219.8914909362793
2024-07-31 12:05:40+00:00,263FX,134.0,8.092185865047213,144.0,88.0,27.0,28020.0,5.297872340425532,-0.9273304658777574,266.40731043606354,282.05247140679114,219.78549766540527
2024-07-31 12:05:41+00:00,263FX,94.0,8.199833827033956,144.0,88.0,27.0,28114.0,1.836734693877551,-0.7443049182630566,262.55838419546336,274.96662972074574,219.68668314615886
2024-07-31 12:05:42+00:00,263FX,121.0,8.240947508676982,144.0,89.0,27.0,28235.0,5.041666666666667,-0.5525906880696615,258.8903266840389,267.661135875851,219.60998058319092
2024-07-31 12:05:43+00:00,263FX,108.0,8.359993543743135,144.0,88.0,27.0,28343.0,5.1568627450980395,-0.4305372051164216,255.71329865213508,260.08217104974227,219.55085144042968
2024-07-31 12:05:44+00:00,263FX,93.0,8.158569258410912,143.0,88.0,27.0,28436.0,7.84,-0.22140302156147204,253.2883565893367,252.26018251675464,219.51602172851562
2024-07-31 12:05:45+00:00,263FX,97.0,8.072521202264086,143.0,87.0,27.0,28533.0,5.28,-0.05785798373287671,251.9561079946911,244.3319889465248,219.50152282714845
2024-07-31 12:05:46+00:00,263FX,94.0,8.04139244606682,143.0,87.0,27.0,28627.0,4.872340425531915,-0.017820085797991072,251.40737530457514,236.40267368671988,219.4986972808838
2024-07-31 12:05:47+00:00,263FX,132.0,8.09080011437553,143.0,87.0,27.0,28759.0,2.4347826086956523,-0.028664725167410716,251.45602829661985,227.86675918671415,219.49649137609146
2024-07-31 12:05:48+00:00,263FX,102.0,7.975769441940373,143.0,85.0,27.0,28861.0,4.836734693877551,-0.04797176438934949,251.88570251810523,219.40940734988675,219.49324703216553
2024-07-31 12:05:49+00:00,263FX,98.0,7.956805126128677,143.0,85.0,27.0,28959.0,6.0625,-0.5648462395918997,252.92628225743084,211.33373818424454,219.4587163925171
2024-07-31 12:05:50+00:00,263FX,118.0,7.925622906809183,143.0,85.0,27.0,29077.0,7.66,-1.1900550440738076,254.87623395208337,203.45810195100867,219.3596315383911
2024-07-31 12:05:51+00:00,263FX,130.0,7.926533078329051,142.0,85.0,27.0,29207.0,6.1063829787234045,-1.7580225847769475,257.6673651134332,196.39950233848086,219.20972987583704
2024-07-31 12:05:52+00:00,263FX,126.0,7.8244125364141865,142.0,86.0,27.0,29333.0,6.244897959183674,-2.164147824657207,261.23786964789184,189.76833828749363,219.0021858215332
2024-07-31 12:05:53+00:00,263FX,105.0,8.014881908474617,142.0,88.0,27.0,29438.0,3.2916666666666665,-2.417578213456748,265.7899379335084,183.080023703838,218.73119354248047
2024-07-31 12:05:54+00:00,263FX,79.0,8.244039873544857,142.0,88.0,27.0,29517.0,6.148936170212766,-2.295813761966329,270.7683471103694,176.79134270887482,218.46399536132813
2024-07-31 12:05:55+00:00,263FX,88.0,8.039293507752184,142.0,84.0,27.0,29605.0,3.08,-2.2909906175401478,276.3561023181477,171.06257728036158,218.20608615875244
2024-07-31 12:05:56+00:00,263FX,160.0,8.694190033054946,142.0,82.0,27.0,29765.0,2.42,-2.2520529257284627,282.7181268714922,165.27486275777474,217.92669296264648
2024-07-31 12:05:57+00:00,263FX,98.0,8.773491050319317,142.0,83.0,27.0,29863.0,5.428571428571429,-2.2332016302614797,289.20787975025945,159.9508893587838,217.66062709263392
2024-07-31 12:05:58+00:00,263FX,58.0,8.1441428374782,143.0,69.0,27.0,29921.0,2.1,-2.227380540635851,296.253808245323,155.2895121682244,217.39421709846047
2024-07-31 12:05:59+00:00,263FX,24.0,6.436250895356277,143.0,68.0,27.0,29945.0,-6.446808510638298,-3.523971785360308,302.68370432168655,151.30224399291677,217.12081400553384
2024-07-31 12:06:00+00:00,263FX,20.0,5.12154130586592,143.0,51.0,27.0,29965.0,-12.081632653061224,-4.541601650956748,306.9844636094439,148.00751225263633,216.76597493489584
2024-07-31 12:06:01+00:00,263FX,131.0,4.9810758101217365,143.0,51.0,27.0,29965.0,-17.03921568627451,-3.407520718044705,310.39071681975037,144.29903497864856,216.45965099334717
2024-07-31 12:06:02+00:00,263FX,131.0,4.502151528129223,143.0,45.0,27.0,30227.0,-17.693877551020407,-3.486415318080357,312.7894967384905,140.239624151387,216.51917934417725
2024-07-31 12:06:03+00:00,263FX,123.0,5.3023023288436395,143.0,59.0,27.0,30350.0,-19.137254901960784,-4.537359460607751,314.219209957625,135.63305186197888,215.92173970540364
2024-07-31 12:06:04+00:00,263FX,143.0,5.604869362993534,143.0,59.0,27.0,30350.0,-15.063829787234043,-4.741953380072295,314.4218806569543,130.21531908307404,215.53534603118896
2024-07-31 12:06:05+00:00,263FX,143.0,6.052667503033678,143.0,69.0,27.0,30636.0,-10.479166666666666,-4.387491861979167,313.2702593053784,124.2434936370914,215.44867571662454
2024-07-31 12:06:06+00:00,263FX,118.0,6.512912239067589,143.0,77.0,27.0,30754.0,-7.254901960784314,-5.672768985523897,310.7992378103072,117.89795988097129,214.6540231143727
2024-07-31 12:06:07+00:00,263FX,99.0,6.889118055937366,142.0,83.0,27.0,30853.0,-3.6122448979591835,-5.7512995022446365,307.3640748997438,111.66891450448307,214.0628366470337
2024-07-31 12:06:08+00:00,263FX,85.0,6.917380085279353,142.0,77.0,27.0,30938.0,-0.7,-5.764564307960304,303.5506504653916,105.80995349923958,213.48211574554443
2024-07-31 12:06:09+00:00,263FX,200.0,7.49240665437581,142.0,70.0,27.0,31138.0,0.7755102040816326,-5.782285991467927,299.2442348253163,99.68043212443813,212.86362861184512
2024-07-31 12:06:10+00:00,263FX,208.0,8.689011512666497,141.0,72.0,27.0,31346.0,1.4375,-5.77998161315918,294.2831249986865,92.65845435473527,212.15563678741455
2024-07-31 12:06:11+00:00,263FX,161.0,9.186517743837635,141.0,78.0,27.0,31507.0,1.6458333333333333,-5.8346907297770185,289.2726639760682,85.36194777119087,211.42205505371095
2024-07-31 12:06:12+00:00,263FX,128.0,9.351995685367553,141.0,81.0,27.0,31635.0,0.7755102040816326,-5.912211403917911,283.94824760380493,77.37555648691081,210.6155278822955
2024-07-31 12:06:13+00:00,263FX,144.0,9.68040845962833,140.0,77.0,27.0,31779.0,0.66,-5.586952633327908,278.4570991640081,69.22273861738469,209.7815761566162
2024-07-31 12:06:14+00:00,263FX,175.0,10.50052513567414,140.0,77.0,27.0,31954.0,0.9591836734693877,-4.880407121446398,272.41901662275654,60.328288055053676,208.88423605526194
2024-07-31 12:06:15+00:00,263FX,135.0,11.059071967102657,139.0,80.0,27.0,32089.0,0.5510204081632653,-6.14521238538954,266.1734673520928,51.18958441382124,207.92691345214843
2024-07-31 12:06:16+00:00,263FX,111.0,11.310247950853945,139.0,83.0,27.0,32200.0,1.22,-6.53759765625,259.66028357553046,41.79787462521559,206.89178825827207
2024-07-31 12:06:17+00:00,263FX,121.0,10.399221418767109,139.0,83.0,27.0,32321.0,1.8775510204081634,-6.644209770307149,253.13083180268598,32.19373471162333,205.79236602783203
2024-07-31 12:06:18+00:00,263FX,160.0,11.238820243272015,138.0,76.0,27.0,32481.0,0.88,-6.571981940470951,247.33924698987954,23.192245137696545,204.78174114227295
2024-07-31 12:06:19+00:00,263FX,159.0,12.40503361046039,138.0,77.0,27.0,32640.0,0.20408163265306123,-6.390445333131602,240.80723534875924,12.920599181730017,203.6522159576416
2024-07-31 12:06:20+00:00,263FX,125.0,12.755529528827038,138.0,80.0,27.0,32765.0,-0.2653061224489796,-6.198257870144314,233.61119496842952,2.213955339716031,202.48522090911865
2024-07-31 12:06:21+00:00,263FX,114.0,13.17026981960338,137.0,82.0,27.0,32879.0,1.7959183673469388,-6.068326988998725,225.83843510433707,-8.51984803075363,201.32488346099854
2024-07-31 12:06:22+00:00,263FX,104.0,13.355090780382831,137.0,83.0,27.0,32983.0,1.7083333333333333,-6.3866057953277195,218.14357367864648,-19.690605376050694,200.13066291809082
2024-07-31 12:06:23+00:00,263FX,94.0,13.481965845509832,137.0,84.0,27.0,33077.0,0.8823529411764706,-6.941149985953553,210.41774065290429,-31.568773574058316,198.78403966567095
2024-07-31 12:06:24+00:00,263FX,84.0,13.756568372998094,137.0,85.0,27.0,33161.0,0.16,-7.464169784330986,202.8000696195889,-43.201239094265745,197.35714111328124
2024-07-31 12:06:25+00:00,263FX,78.0,14.174192996069975,137.0,86.0,27.0,33239.0,0.78,-7.748687744140625,194.94517578546277,-54.605639827564765,195.84250259399414
2024-07-31 12:06:26+00:00,263FX,71.0,14.154700658136417,137.0,88.0,27.0,33310.0,0.84,-7.5224558512369795,186.40010997673147,-66.90907554614856,194.21813516055838
2024-07-31 12:06:27+00:00,263FX,70.0,14.479154692007146,137.0,90.0,27.0,33380.0,-0.22916666666666666,-1.0529981340680803,177.713461416547,-79.26725444430818,193.25024318695068
2024-07-31 12:06:28+00:00,263FX,71.0,14.429179269427479,137.0,90.0,27.0,33451.0,0.64,-3.6219991048177085,168.7944715926957,-91.06086344139861,193.04345321655273
2024-07-31 12:06:29+00:00,263FX,70.0,14.357573435571691,137.0,87.0,27.0,33521.0,-0.4375,-5.646901735117738,159.6158234955004,-102.593773679606,191.91627311706543
2024-07-31 12:06:30+00:00,263FX,93.0,13.405481010378566,137.0,89.0,27.0,33614.0,1.1428571428571428,-5.642233089524872,150.3299342281759,-113.35606352867639,190.76698303222656
2024-07-31 12:06:31+00:00,263FX,72.0,14.222850407640568,137.0,88.0,27.0,33686.0,2.6666666666666665,-5.633036295572917,141.22661622148757,-124.02159742492493,189.64004707336426
2024-07-31 12:06:32+00:00,263FX,63.0,14.384318378644025,137.0,89.0,27.0,33749.0,1.469387755102041,-5.60057734099912,132.23246428589297,-135.6429940895988,188.4648790359497
2024-07-31 12:06:33+00:00,263FX,72.0,14.460461964296849,137.0,89.0,27.0,33821.0,1.5833333333333333,-5.593253470755912,123.49194404919348,-147.55572619949422,187.28592109680176
2024-07-31 12:06:34+00:00,263FX,54.0,14.405406513823976,137.0,88.0,27.0,33875.0,-2.0,-5.615803893183319,115.06011952380966,-159.0910527000052,186.14065755208333
2024-07-31 12:06:35+00:00,263FX,57.0,14.449634876860408,136.0,88.0,27.0,33932.0,0.7755102040816326,-5.654315559231505,105.7054906093056,-169.89926653466122,184.98249053955078
2024-07-31 12:06:36+00:00,263FX,41.0,14.606995685087611,136.0,88.0,27.0,33973.0,2.96,-5.669942220052083,96.10471158043032,-180.57958923942303,183.82193298339843
2024-07-31 12:06:37+00:00,263FX,46.0,14.739660050618868,136.0,88.0,27.0,34019.0,2.372549019607843,-5.680238878404772,87.36748487854041,-191.64109703735662,182.68474222819012
2024-07-31 12:06:38+00:00,263FX,64.0,14.678227949286962,136.0,90.0,27.0,34083.0,0.5102040816326531,-5.773694002175633,78.87257945659624,-203.51835733059724,181.49385356903076
2024-07-31 12:06:39+00:00,263FX,63.0,14.273831074102922,136.0,90.0,27.0,34146.0,-0.5416666666666666,-5.810721715291341,70.35248283619437,-215.07626882962558,180.300580851237
2024-07-31 12:06:40+00:00,263FX,62.0,14.840293260486833,136.0,89.0,27.0,34208.0,-1.02,-5.813433672930743,61.24833088640218,-226.19053594155966,179.1023931503296
2024-07-31 12:06:41+00:00,263FX,55.0,14.483008606078466,135.0,89.0,27.0,34263.0,1.875,-5.801179673936632,50.88789370452927,-237.17084575068472,177.84515571594238
2024-07-31 12:06:42+00:00,263FX,78.0,14.135759686698615,135.0,89.0,27.0,34341.0,3.0208333333333335,-5.832991728911528,41.11666271071712,-247.85259794014902,176.64650535583496
2024-07-31 12:06:43+00:00,263FX,62.0,14.677578437320985,135.0,90.0,27.0,34403.0,2.7291666666666665,-5.820153464733715,32.56503347981657,-258.8006642301595,175.49395642961775
2024-07-31 12:06:44+00:00,263FX,66.0,14.782243572325072,134.0,89.0,27.0,34469.0,-0.02040816326530612,-5.783906274912309,24.768430318458588,-270.00243730498164,174.36246541341146
2024-07-31 12:06:45+00:00,263FX,47.0,14.662943520658951,133.0,89.0,27.0,34516.0,-0.3541666666666667,-5.642954508463542,16.369617212685917,-281.3710647758452,173.20889180501302
2024-07-31 12:06:46+00:00,263FX,59.0,14.73946830798636,133.0,90.0,27.0,34575.0,0.58,-5.631386606316817,7.744893937254526,-291.8947013312859,172.1102807181222
2024-07-31 12:06:47+00:00,263FX,50.0,14.736260050331143,133.0,90.0,27.0,34625.0,1.6734693877551021,-5.6014321067116475,-0.8037968529448197,-301.9874871552753,171.04869951520647
2024-07-31 12:06:48+00:00,263FX,60.0,14.671516152880479,132.0,90.0,27.0,34625.0,1.346938775510204,-5.553406163265831,-9.40338059269816,-312.53797805056854,169.9639678955078
2024-07-31 12:06:49+00:00,263FX,60.0,14.994963505355766,132.0,91.0,27.0,34745.0,0.6122448979591837,-5.517002027861926,-17.963200546479424,-323.28827286181684,168.87788718087333
2024-07-31 12:06:50+00:00,263FX,57.0,14.785409649927184,132.0,90.0,27.0,34802.0,-0.8333333333333334,-5.542600477063978,-26.830213680856083,-333.913572746892,167.78482971191406
2024-07-31 12:06:51+00:00,263FX,56.0,14.84245165085349,131.0,91.0,27.0,34858.0,-1.34,-5.558268229166667,-36.587263566177555,-344.19396303268115,166.64751790364582
2024-07-31 12:06:52+00:00,263FX,48.0,14.899999134357156,131.0,90.0,27.0,34906.0,-2.372549019607843,-5.601656114732897,-47.383771407198786,-353.5238185980599,165.51210123697916
2024-07-31 12:06:53+00:00,263FX,49.0,14.888929667563007,130.0,90.0,27.0,34955.0,-1.9183673469387754,-5.735642942663741,-59.66779820788644,-361.68133792473253,164.29817390441895
2024-07-31 12:06:54+00:00,263FX,59.0,14.800579157320364,130.0,91.0,27.0,35014.0,-0.46808510638297873,-5.639859463306183,-72.80609963197723,-368.2752626235286,163.09915364583333
2024-07-31 12:06:55+00:00,263FX,48.0,14.843881999246449,130.0,90.0,27.0,35062.0,-2.52,-5.621592203776042,-85.56776427934551,-373.322740471034,161.98481641496932
2024-07-31 12:06:56+00:00,263FX,34.0,15.254660468294679,130.0,89.0,27.0,35096.0,-1.7551020408163265,-5.557530362841109,-99.04510747685691,-376.5228252824935,160.85436503092447
2024-07-31 12:06:57+00:00,263FX,50.0,15.562790286277696,130.0,91.0,27.0,35146.0,-4.857142857142857,-5.244531765790053,-113.806331464062,-377.7400970512515,159.68736267089844
2024-07-31 12:06:58+00:00,263FX,46.0,15.562799999988874,130.0,91.0,27.0,35192.0,-1.66,-4.983184814453125,-127.50717361050357,-375.6379970737081,158.65449876051682
2024-07-31 12:06:59+00:00,263FX,41.0,14.97010923124345,130.0,89.0,27.0,35233.0,0.1836734693877551,-4.681661854619565,-140.94597447994624,-371.14347994871537,157.67918014526367
2024-07-31 12:07:00+00:00,263FX,48.0,14.834365956990375,130.0,90.0,27.0,35281.0,-0.24,-4.248905181884766,-155.37942608858808,-364.9667591224143,156.6518258487477
2024-07-31 12:07:01+00:00,263FX,54.0,14.761582571785238,129.0,91.0,27.0,35335.0,-0.8979591836734694,-2.692293439592634,-169.05188762149797,-357.45546522263686,155.809326171875
2024-07-31 12:07:02+00:00,263FX,56.0,14.662735226706705,129.0,90.0,27.0,35391.0,2.183673469387755,-0.1535797119140625,-181.32963795670335,-348.7490014430483,155.49217319488525
2024-07-31 12:07:03+00:00,263FX,87.0,14.401630829860633,129.0,89.0,27.0,35478.0,5.88,2.1571044921875,-193.4119617119495,-340.1182375131657,155.70355224609375
2024-07-31 12:07:04+00:00,263FX,124.0,13.932667559989467,129.0,86.0,27.0,35602.0,1.5,3.351603327570735,-206.4795713882587,-332.8017979068965,156.59304271024817
2024-07-31 12:07:05+00:00,263FX,176.0,13.481752166835363,129.0,83.0,27.0,35778.0,-6.291666666666667,4.881317974769906,-218.675342858629,-325.0437800987701,157.3592185974121
2024-07-31 12:07:06+00:00,263FX,207.0,12.860205357184384,129.0,78.0,27.0,35985.0,3.22,5.177035397046233,-228.1728951681364,-315.4785894564541,158.35790348052979
2024-07-31 12:07:07+00:00,263FX,140.0,11.593201622802285,129.0,88.0,27.0,36125.0,-0.64,5.0488824713720035,-236.68133402273145,-306.55678807125935,159.2647581100464
2024-07-31 12:07:08+00:00,263FX,73.0,11.251499107439749,129.0,96.0,27.0,36198.0,-1.1020408163265305,4.869313142737564,-244.0460980298735,-297.3353025042583,160.11415672302246
2024-07-31 12:07:09+00:00,263FX,89.0,10.26871565617267,128.0,92.0,27.0,36287.0,3.18,4.684956868489583,-249.85028768495218,-288.357482185074,160.8405751546224
2024-07-31 12:07:10+00:00,263FX,145.0,9.650989179424885,128.0,90.0,27.0,36432.0,3.58,4.6496429443359375,-255.27331819687532,-280.1415095705052,161.4943675994873
2024-07-31 12:07:11+00:00,263FX,187.0,9.140698852297936,128.0,85.0,27.0,36619.0,-0.24489795918367346,4.572466800087376,-260.68038491406,-272.1827030853608,162.13247966766357
2024-07-31 12:07:12+00:00,263FX,255.0,8.70023870975125,128.0,80.0,27.0,36874.0,0.78,4.399322509765625,-265.23582755044015,-264.6070009666014,162.70608418782552
2024-07-31 12:07:13+00:00,263FX,224.0,8.368934700023196,128.0,76.0,27.0,37098.0,-0.25,4.2748260498046875,-268.96251151945813,-257.6463384642532,163.19330051967077
2024-07-31 12:07:14+00:00,263FX,187.0,8.053722864058166,128.0,82.0,27.0,37285.0,-0.5490196078431373,4.315306010999177,-272.33059666248255,-250.33906507945795,163.68928909301758
2024-07-31 12:07:15+00:00,263FX,215.0,7.697620926180784,127.0,83.0,27.0,37500.0,-1.3958333333333333,4.203393118722098,-275.0842290147966,-243.00889682789554,164.17420864105225
2024-07-31 12:07:16+00:00,263FX,170.0,8.193776098359692,127.0,87.0,27.0,37670.0,-0.7450980392156863,4.13414207664696,-277.34810507565857,-235.06109158749433,164.66971492767334
2024-07-31 12:07:17+00:00,263FX,185.0,6.931920700244398,127.0,87.0,27.0,37855.0,-0.5106382978723404,4.148897211602393,-278.8789668408963,-227.75676888553966,165.11324971516927
2024-07-31 12:07:18+00:00,263FX,208.0,6.866431035314534,127.0,85.0,27.0,38063.0,-1.32,4.13006591796875,-279.78129443945323,-221.28763621675435,165.5075917561849
2024-07-31 12:07:19+00:00,263FX,143.0,6.576331868397446,127.0,89.0,27.0,38206.0,0.44,3.8524379977932224,-280.2643421497096,-214.42975785121956,165.9006462097168
2024-07-31 12:07:20+00:00,263FX,167.0,6.0078082208069805,127.0,86.0,27.0,38373.0,0.7708333333333334,3.76220488212478,-280.4295429627157,-208.45697973602634,166.22829219273157
2024-07-31 12:07:21+00:00,263FX,241.0,5.852814736246177,128.0,83.0,27.0,38614.0,0.8823529411764706,3.6957088269685445,-280.3571095660318,-202.9268789908779,166.52532552083332
2024-07-31 12:07:22+00:00,263FX,241.0,5.6677986815341725,128.0,81.0,27.0,38855.0,0.46938775510204084,3.679999526666135,-280.11975161296203,-197.4489924017356,166.81243591308595
2024-07-31 12:07:23+00:00,263FX,234.0,5.58473556499639,129.0,80.0,27.0,39089.0,-0.6530612244897959,3.739746523575044,-279.68046741655434,-191.897785931868,167.10718536376953
2024-07-31 12:07:24+00:00,263FX,236.0,5.680965519920151,130.0,83.0,27.0,39325.0,0.02127659574468085,3.6598099602593317,-278.94943050532976,-186.29855735593864,167.4111521402995
2024-07-31 12:07:25+00:00,263FX,169.0,5.393808479908268,130.0,89.0,27.0,39494.0,-0.6041666666666666,3.5585431910272853,-277.99463872428674,-180.94553082150173,167.69316005706787
2024-07-31 12:07:26+00:00,263FX,145.0,5.392600341488277,131.0,91.0,27.0,39639.0,-1.2549019607843137,3.5193351850117724,-276.73706358169613,-175.52409489860398,167.97772407531738
2024-07-31 12:07:27+00:00,263FX,168.0,5.041606023394171,132.0,89.0,27.0,39807.0,-3.0816326530612246,3.493110501036352,-275.15129529630747,-170.24296233969412,168.25803958668428
2024-07-31 12:07:28+00:00,263FX,239.0,4.915371654735678,132.0,87.0,27.0,40046.0,0.8367346938775511,3.4978739420572915,-273.26443447689815,-165.3240980848922,168.52318477630615
2024-07-31 12:07:29+00:00,263FX,213.0,4.930971279931974,133.0,87.0,27.0,40259.0,1.2857142857142858,3.5843096281352795,-271.2983611859174,-160.70574723170958,168.77881813049316
2024-07-31 12:07:30+00:00,263FX,212.0,5.465681994938453,133.0,86.0,27.0,40471.0,4.24,3.5744758501444776,-269.17422350294424,-155.9382750894405,169.04671253877527
2024-07-31 12:07:31+00:00,263FX,215.0,9.909675913176502,134.0,85.0,27.0,40686.0,2.96,3.539093017578125,-265.86321303690534,-148.39911522501936,169.46480751037598
2024-07-31 12:07:32+00:00,263FX,216.0,9.925880511204879,134.0,85.0,27.0,40902.0,4.224489795918367,3.466640106619221,-261.85440288882205,-139.06715914147284,169.97147369384766
2024-07-31 12:07:33+00:00,263FX,207.0,6.776921068492599,135.0,85.0,27.0,41109.0,3.0638297872340425,3.3282857545664615,-258.5153695185648,-130.70206039005123,170.4081075032552
2024-07-31 12:07:34+00:00,263FX,211.0,4.792293417043178,135.0,84.0,27.0,41320.0,2.84,3.2468194830907535,-256.6108765762269,-125.82342081565004,170.654390335083
2024-07-31 12:07:35+00:00,263FX,225.0,4.786591523787507,136.0,85.0,27.0,41545.0,3.0851063829787235,3.156877600628397,-254.81627072085917,-121.27860709733378,170.87849521636963
2024-07-31 12:07:36+00:00,263FX,253.0,4.849084362034163,136.0,85.0,27.0,41798.0,3.2549019607843137,3.098297119140625,-253.01548667698802,-116.71700867025355,171.09787273406982
2024-07-31 12:07:37+00:00,263FX,227.0,4.823766260521907,136.0,86.0,27.0,42025.0,2.2244897959183674,3.01741508588399,-251.25599254619254,-112.26118413511661,171.30739034016926
2024-07-31 12:07:38+00:00,263FX,198.0,4.917456411711348,137.0,87.0,27.0,42223.0,2.608695652173913,2.9439078436957464,-249.45568780195384,-107.79989931302966,171.51256465911865
2024-07-31 12:07:39+00:00,263FX,209.0,4.89103860702203,137.0,87.0,27.0,42432.0,2.7254901960784315,2.8567403157552085,-247.47948964017883,-102.99257019695378,171.72841868681067
2024-07-31 12:07:40+00:00,263FX,192.0,4.864214864024401,137.0,87.0,27.0,42624.0,4.142857142857143,2.7755952217209505,-245.51462088429668,-98.23797201749578,171.9357385635376
2024-07-31 12:07:41+00:00,263FX,215.0,4.7545119673953495,138.0,87.0,27.0,42839.0,2.36,2.7279052734375,-243.68249905240026,-93.66988927318737,172.1288604736328
2024-07-31 12:07:42+00:00,263FX,183.0,4.9740989407503085,138.0,87.0,27.0,43022.0,1.2553191489361701,2.6850673130580356,-241.77674644389378,-89.06080700127708,172.32253742218018
2024-07-31 12:07:43+00:00,263FX,206.0,4.915643861642749,139.0,87.0,27.0,43228.0,2.5,2.62251959906684,-239.73382577379036,-84.43118379572692,172.51509475708008
2024-07-31 12:07:44+00:00,263FX,195.0,4.895028850185648,139.0,88.0,27.0,43423.0,3.72,2.4943033854166665,-237.6748169195964,-79.84541883369835,172.69935131072998
2024-07-31 12:07:45+00:00,263FX,183.0,4.968292659868895,139.0,88.0,27.0,43606.0,4.081632653061225,2.4336522939253826,-235.64382927029007,-75.2146327802373,172.87798404693604
2024-07-31 12:07:46+00:00,263FX,209.0,4.982633701722786,140.0,88.0,27.0,43815.0,3.3469387755102042,2.3315853542751737,-233.64802477628925,-70.53247412503536,173.05004119873047
2024-07-31 12:07:47+00:00,263FX,186.0,5.06285690442514,140.0,89.0,27.0,44001.0,3.625,2.2051599290635853,-231.7769853562752,-66.09689887088317,173.20587376185827
2024-07-31 12:07:48+00:00,263FX,208.0,5.043739211714762,140.0,90.0,27.0,44209.0,3.22,2.1555234308112157,-229.9237900693377,-61.615403836376636,173.35684776306152
2024-07-31 12:07:49+00:00,263FX,189.0,5.135755829576698,141.0,90.0,27.0,44398.0,2.0,2.047305636935764,-227.9337235267747,-56.788794756667016,173.5135269165039
2024-07-31 12:07:50+00:00,263FX,169.0,5.017853628906485,141.0,91.0,27.0,44567.0,2.8125,2.0284811655680337,-225.91374227253854,-52.03758282874349,173.66382217407227
2024-07-31 12:07:51+00:00,263FX,161.0,5.07899405754461,142.0,91.0,27.0,44728.0,4.375,2.025707347972973,-223.88568857395683,-47.28152038066937,173.8131217956543
2024-07-31 12:07:52+00:00,263FX,149.0,5.072653069379824,142.0,91.0,27.0,44877.0,2.0,2.0127720303005643,-221.96395410247,-42.61926327737987,173.9581512451172
2024-07-31 12:07:53+00:00,263FX,132.0,5.01480837548864,142.0,90.0,27.0,45009.0,3.1458333333333335,2.0034360214018485,-220.0802489807305,-38.14528092399872,174.09790445963543
2024-07-31 12:07:54+00:00,263FX,207.0,4.710520922754545,143.0,84.0,27.0,45216.0,2.510204081632653,1.9815127054850261,-218.19725986624485,-33.714480262037654,174.23511409759521
2024-07-31 12:07:55+00:00,263FX,246.0,5.0563072612078575,143.0,83.0,27.0,45462.0,2.8125,1.9744555155436199,-216.2912017434708,-29.285133057237978,174.3715810139974
2024-07-31 12:07:56+00:00,263FX,203.0,5.1747331688776095,144.0,84.0,27.0,45665.0,2.142857142857143,1.9571761010398327,-214.19513438383308,-24.488088376753026,174.5187359978171
2024-07-31 12:07:57+00:00,263FX,206.0,5.265274488275959,144.0,86.0,27.0,45871.0,0.96,1.9361032022012246,-212.00561961452777,-19.646113280728176,174.66689758300782
2024-07-31 12:07:58+00:00,263FX,175.0,5.379008182335872,144.0,87.0,27.0,46046.0,0.9607843137254902,1.9217262805347712,-209.67434258813756,-14.861913335706506,174.81456184387207
2024-07-31 12:07:59+00:00,263FX,165.0,5.3554014250495525,145.0,87.0,27.0,46211.0,2.2916666666666665,1.9060161751760563,-207.1328833193107,-10.000610586561045,174.96526432037354
2024-07-31 12:08:00+00:00,263FX,163.0,5.341576570843256,145.0,87.0,27.0,46374.0,1.9,1.8914337158203125,-204.5229195268773,-5.178418852320431,175.1146535873413
